,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,return_Open,return_High,return_Low,return_Close,return_Volume
777,1.64,1.78,-0.14,797,554,1.44,3683,0.002616040880899728,-0.0002984688928129309,-0.0007615872153150516,0.013926936083704433,0.4132082180517129
778,1.76,1.62,0.14,606,293,2.07,2181,0.01577570279698337,0.023287116717464418,0.02861278771720266,0.019692731579922462,-0.15988190384834633
779,1.66,1.64,0.02,566,356,1.59,2429,0.018586567136739784,0.016746889421671796,0.01944363418481454,0.012152632385020068,0.003532990173140016
780,1.66,1.62,0.04,476,258,1.84,1826,0.013609509562513944,0.004046005560409238,0.009769065119641596,0.01229604328674827,-0.33713832738803007
781,1.73,1.64,0.09,429,220,1.95,1556,0.0007578437109345693,0.0036153029643628543,0.002605744151796374,0.003043786509910662,-0.061623309931482795
782,1.75,1.74,0.01,381,157,2.43,1447,0.0005429230733025037,0.00236358269681447,0.004523102457668404,0.0002707113424453844,-0.12484069748264537
783,1.7,1.69,0.01,363,230,1.58,1359,-0.0015708465875773348,-0.005582499751416892,-0.008505204917484854,-0.004842651899023442,0.029655390993738262
784,1.7,1.65,0.05,417,212,1.97,1767,0.004648448277386308,0.007156596822784245,0.008275414611392584,0.0019894046227952877,0.6982854005307688
785,1.61,1.87,-0.26,642,515,1.25,2554,-0.0221380621939562,-0.01411211748538621,-0.023392818287688577,-0.013283972212532413,0.11927657135579195
786,1.6,1.71,-0.11,532,432,1.23,2075,0.002038312052392799,-0.0033662778037321095,-0.014641233182345892,-0.02497142199576896,-0.18909526977346736
787,1.68,1.65,0.03,640,387,1.65,2142,-0.028361410272632392,-0.02899913432117207,-0.01753342889945242,-0.012412076362377067,0.11124664025647402
788,1.64,1.66,-0.02,724,401,1.81,2464,-0.006654270698165932,0.014092675591474979,-0.0012855565210491138,0.024264148889135972,0.030505988518363836
789,1.61,1.74,-0.13,401,297,1.35,1763,0.021767576594274418,-0.0015538589950846449,0.009691811741801004,-0.020871223415408813,-0.09927654059149282
790,1.6,1.76,-0.16,436,339,1.29,1725,-0.011182364492609453,-0.006401303660182545,-0.015373091863517097,-0.011557533739007364,0.015854660380616448
791,1.63,1.74,-0.11,762,487,1.56,2563,-0.013931039234387876,-0.01536760358091327,-0.008910909490020158,0.0029117745630320435,0.15525829165400395
792,1.76,1.85,-0.09,449,253,1.77,1713,0.004608570275461021,0.008268971360623878,0.01841240511282649,0.015333187506612278,-0.3243848173958793
793,1.61,1.63,-0.02,386,252,1.53,1497,0.009611044126835777,0.003557230561870295,0.004406705032873548,-0.006925293280411471,-0.12622666288301254
794,1.64,1.76,-0.12,489,389,1.26,2109,-0.009013058949331576,-0.012235761542816026,-0.02144093977007966,-0.0213107277700052,0.6022794217610006
795,1.58,1.72,-0.14,672,475,1.41,2462,-0.02754058011100069,-0.027687752922289754,-0.023292615828755303,-0.02209653707929815,0.07405312404251818
796,1.63,1.7,-0.07,860,492,1.75,2836,-0.012722582044234043,-0.010917853576546621,-0.01974496102554535,-0.0036353995729492272,0.3144280353733735
797,1.74,1.65,0.09,427,229,1.86,1607,0.0017066561585012963,0.007010229547514513,0.021570001540774486,0.007957827953929408,-0.3914169997228705
798,1.58,1.8,-0.22,464,380,1.22,1791,0.01056678993060034,0.0034420121927718483,-0.01397176923076926,-0.019987227629404636,0.07000054863663796
799,1.67,1.75,-0.08,281,221,1.27,1224,-0.02620261952676317,-0.018263336832828436,-0.004457822123519972,0.0025633196044840822,-0.1576073301919202
800,1.66,1.58,0.08,390,172,2.27,1275,0.004431706362558296,-0.0003934511692759157,-0.0023189220246712106,0.00801955815839328,-0.05980851050879232
801,1.68,1.68,0.0,613,295,2.08,2028,0.004775818680620159,0.023884897617629353,0.011461115597686256,0.023678220114689008,0.27114232997766474
802,1.73,1.84,-0.11,354,223,1.59,1269,0.02124749040520091,0.003828977312616111,0.02060218635175315,-0.007971784889938549,-0.29236504759431003
803,1.65,1.87,-0.22,451,456,0.99,2190,-0.014301782681070407,-0.01643715901419185,-0.021739130434782594,-0.018569356636463308,0.22513710757006522
804,1.58,1.9,-0.32,696,688,1.01,2971,-0.01335231432574202,-0.016026561754973634,-0.03234922222222247,-0.036039432713209085,0.5611580103746263
805,1.64,1.71,-0.07,534,378,1.41,1994,-0.029522251147592993,0.005714135153156885,0.0018700157781903481,0.0396661028581462,-0.26523170708762156
806,1.65,1.79,-0.14,647,551,1.17,3229,0.030338694182123538,-0.00232928644794117,0.001539057922800513,-0.032600990592246415,0.29340728563307583
807,1.62,1.77,-0.15,482,358,1.35,1983,-0.01515056211884136,-0.011594921765642141,-0.0017328805423021398,0.005657336711325955,-0.21016661915169943
808,1.69,1.85,-0.16,1154,713,1.62,4951,-0.0023172518106994167,-0.007262001587113653,-0.008335507268397824,-0.011818473945241936,0.17510051435274776
809,1.66,1.71,-0.05,733,459,1.6,2801,-0.01704831984979005,-0.012861690124170155,-0.024027692696490854,-0.009088814709706572,0.5517188419894028
810,1.65,1.65,0.0,566,321,1.76,1925,-0.023874808307770556,-0.019609131634393817,-0.005583749406924743,-0.0143708379624794,-0.4992274404359326
811,1.69,1.65,0.04,377,202,1.87,1332,0.0056145676533327915,0.0017277194440570298,0.011009021197552205,0.0020493213561669776,-0.2915769940267041
812,1.57,1.87,-0.3,853,715,1.19,3393,-0.003894863139420335,-0.010033193697074894,-0.032684321348395384,-0.03309081162766003,0.6589452474134925
813,1.63,1.71,-0.08,521,368,1.42,1876,-0.02075886629063939,-0.015378212477572872,0.0049586674191792746,0.013557536078700583,-0.11718567517821943
814,1.55,1.85,-0.3,447,331,1.35,1666,0.011499184123090478,0.005053000495193638,0.004311023393501756,-0.0030276538554486754,-0.2914534572990364
815,1.59,1.77,-0.18,785,641,1.22,3014,-0.027768864162347695,-0.027423224250292866,-0.041959006565982615,-0.042635268265448945,1.1168642036161582
816,1.51,1.84,-0.33,1064,959,1.11,4159,-0.023020392684585222,-0.021425795033479522,-0.036815136776783275,-0.03629037038241334,0.33074730283722475
817,1.64,1.69,-0.05,815,563,1.45,2921,-0.036048672046381736,-0.013072978774162247,-0.0029330325234335763,0.01731290434520205,-0.11952173279073164
818,1.59,1.72,-0.13,476,369,1.29,1908,0.02540613198542485,-0.0006847985273356061,0.009237044045178555,-0.007732245148482808,-0.44532266223442696
819,1.65,1.77,-0.12,500,344,1.45,1836,-0.027501543499085956,-0.007249803308839953,-0.004251345194984157,0.00012897960830038357,0.03324376408001517
820,1.6,1.73,-0.13,431,289,1.49,1527,0.012228405303617906,-0.00550423455625948,-0.00033555261892093124,-0.01108859810515972,-0.10466063182006835
821,1.55,1.78,-0.23,866,615,1.41,3006,-0.014610468812120136,-0.014521946626207205,-0.025289989594259654,-0.0209730625693183,0.6554061190719289
822,1.54,1.71,-0.17,1040,679,1.53,3664,-0.022938259891414847,-0.017608847668135863,-0.03227971967427168,0.003919211672296141,0.6038438770554853
823,1.67,1.65,0.02,854,497,1.72,2714,0.02953160297386459,0.0707546648362416,0.06748397231833936,0.07210810447117844,-0.3501288505996084
824,1.67,1.62,0.05,531,340,1.56,1938,0.057701937978946294,0.007841480424927827,0.02722825902545556,-0.008520021752920548,-0.21931220709966603
825,1.67,1.63,0.04,251,148,1.7,1007,-0.013393780091807694,-0.008007745124275822,0.0036423274483248225,0.0014084862626413397,-0.41968155779660643
826,1.77,1.76,0.01,196,100,1.96,688,0.005175025438193037,0.00816048974264394,0.01077978670548796,0.017447047842599872,-0.268565852193822
827,1.69,1.65,0.04,459,275,1.67,1540,0.015392261905085247,0.03146849950486619,0.019747602098750816,0.03154856407529083,1.3112851248999364
828,1.68,1.77,-0.09,350,247,1.42,1334,0.023701994438385166,0.0007118406888246831,0.011138029588900089,-0.00805729614874151,-0.15422255968953003
829,1.68,1.64,0.04,401,262,1.53,1460,-0.020829473468438442,-0.007824891060554284,-0.013514935286080276,-0.003146468719817608,-0.02337314608216301
830,1.68,1.8,-0.12,383,256,1.5,1390,0.02243325038312216,0.014424743816791263,0.022699456977062882,0.011013081680454118,-0.011837245931954676
831,1.66,1.72,-0.06,289,231,1.25,1144,-0.00581145144547468,-0.009844361469268481,-0.004391275673345629,-0.006922750324983351,-0.239711458429668
832,1.7,1.71,-0.01,289,193,1.5,1031,0.01169076015606918,0.010520045744119022,0.004839764652565304,0.001554871201994601,-0.06909850669376127
833,1.61,1.68,-0.07,391,300,1.3,1477,-0.019961242887745256,-0.021510598791550817,-0.022835218690513526,-0.017639416531591956,0.5292313604919292
834,1.58,1.78,-0.2,840,798,1.05,3488,-0.02215539643436515,-0.021571044439435028,-0.05830845971773624,-0.06435698302210913,0.8752418913009605
835,1.64,1.83,-0.19,700,474,1.48,2879,-0.07025714538056482,-0.028001685558243894,-0.0373814591525683,0.015683227027631252,0.12690941742498363
836,1.65,1.88,-0.23,535,452,1.18,2316,0.046243419667326036,0.0034157559441136964,0.021923216192372363,-0.02556457073723306,-0.33143687579233794
837,1.56,1.81,-0.25,420,340,1.24,1688,-0.05131913189274828,-0.030061230458044097,-0.01588680350380889,-0.006432333585031369,-0.19891776893904356
838,1.66,1.65,0.01,496,342,1.45,1949,0.02813334666666667,0.020519537241648456,0.030273396045054968,0.021837683598400215,-0.060491266714925884
839,1.59,1.66,-0.07,348,238,1.46,1470,0.014821060629995442,-0.0028386073734019135,-0.0020469955486034364,-0.004414593777040454,-0.17760172439872934
840,1.6,1.75,-0.15,426,336,1.27,1830,-0.030341155740353787,-0.018905058704645095,-0.019523730328628974,-0.01727275324675348,0.28352109437866413
841,1.51,1.79,-0.28,772,648,1.19,3110,-0.030876411734216624,-0.03628827525950973,-0.03845569301009677,-0.03756914332150485,0.6146560564603887
842,1.67,1.6,0.07,819,444,1.84,2699,-0.011306451873255186,0.003609134842783357,-0.00860399916284671,0.01773277080861968,-0.2495812116572924
843,1.75,1.68,0.07,439,221,1.99,1456,0.03157606185110007,0.028653840880547232,0.03794661118469911,0.02904620337511088,-0.17412981291624474
844,1.6,1.68,-0.08,329,246,1.34,1338,0.012323813333333211,-0.0022433632957942207,0.0100913026076761,-0.014216201083207758,-0.2817966606849579
845,1.56,1.86,-0.3,375,350,1.07,1685,-0.002765900228551277,-0.006557991221184389,-0.012597456187923961,-0.008702033237305784,0.07192393248135387
846,1.66,1.88,-0.22,362,254,1.43,1326,-0.03307550132513304,-0.01986045971673711,-0.016651319541368226,-0.004600091825269992,0.23786853608630953
847,1.71,1.92,-0.21,125,85,1.47,519,0.015376547129853257,0.008813329663902136,0.016600018224365742,0.0016174147023204632,-0.7052448192793714
848,1.46,1.68,-0.22,212,167,1.27,893,-0.0025943921761647504,-0.00913689235529258,-0.014632404167666202,-0.013783946004143233,0.7208016696139814
849,1.64,1.65,-0.01,402,272,1.48,1617,-0.010520311733321352,-0.006179501742736737,-0.012638936037253634,0.004015639446668384,0.5048466388305111
850,1.7,1.74,-0.04,240,155,1.55,1043,-0.006328529694332841,-0.0034285152542372632,0.006856105263490342,-0.01062018182603508,-0.2215721378342962
851,1.7,1.66,0.04,443,239,1.85,1644,0.00047022867045076744,0.04066240829729084,0.001731911787214102,0.04431014296448588,0.8615089150227617
852,1.72,1.65,0.07,516,247,2.09,1528,0.08479426843765081,0.0366080762947143,0.06410610888613988,0.0316815874254075,-0.15007663469662424
853,1.65,1.64,0.01,304,168,1.81,1189,-0.0107255138210125,-0.009603609164743343,-0.001163207314770598,-0.012622236084893657,-0.37028748407722856
854,1.6,1.76,-0.16,483,386,1.25,2041,-0.019913114549045652,-0.02008474219261902,-0.028040693627294,-0.027854641621171683,0.6838305872646935
855,1.62,1.77,-0.15,415,288,1.44,1650,-0.02787867328742888,-0.017321708522411106,-0.020215640958438197,-0.00588233786136827,-0.1853793896222593
856,1.71,1.66,0.05,325,213,1.53,1262,0.01381224760272115,0.004893188969788076,0.011743057384322242,0.0026913991271071414,-0.052564006176516465
857,1.68,1.84,-0.16,428,310,1.38,1792,-0.012679192224220759,-0.012934990779605915,-0.01009110582096917,-0.015628904152853007,-0.11140614317804476
858,1.63,1.7,-0.07,494,370,1.34,2054,0.011578883767315418,0.007066505547954405,-0.0009109129668822824,0.012396010370938182,0.4748270627108049
859,1.62,1.75,-0.13,267,191,1.4,1228,-0.014284304579880835,-0.006430568468687059,0.006789261354706921,-0.006131602304888517,-0.4169356529029553
860,1.63,1.75,-0.12,767,580,1.32,3270,-0.03516313506154234,-0.03392218996114571,-0.039516781779186716,-0.03565251990906593,1.094702870243887
861,1.54,1.72,-0.18,816,635,1.29,3438,-0.008713334110925341,-0.016768468965517314,-0.030350478547473525,-0.03154958132956165,0.19417505348623476
862,1.64,1.51,0.13,623,379,1.64,2284,-0.007344984875125915,0.020942329421662187,0.01886714253480859,0.04150882321651239,-0.21210476059693484
863,1.69,1.61,0.08,441,301,1.47,1689,0.031679599368591216,0.0025714391516735713,0.019350345963465854,-0.006737851201453315,-0.34326107751422685
864,1.63,1.65,-0.02,443,241,1.84,2020,-0.02310363522645975,-0.016700978658230503,-0.011214542397140592,-0.005331435251144989,0.042418594317031655
865,1.69,1.73,-0.04,503,217,2.32,1902,0.012115931642298738,0.011269955757077232,0.0004633763206296493,0.009539977656560783,-0.024055511808692698
866,1.7,1.81,-0.11,1252,823,1.52,5663,0.00842312684730473,0.013999407864040192,0.016390469502197247,0.018305352679165887,0.8665720282944467
867,1.67,1.77,-0.1,895,688,1.3,3827,-0.09592967757529491,-0.09565230392823154,-0.10800963655512907,-0.1235579463434564,0.6956890555833621
868,1.61,1.77,-0.16,687,518,1.33,2875,-0.01806520399437661,-0.020398146119075533,-0.033870035779368646,-0.023573763532686476,-0.17306745020920666
869,1.57,1.65,-0.08,402,210,1.91,1411,-0.030684807145891724,-0.006619444270598129,0.0019769931079931524,0.0226198122215151,-0.3497512968259634
870,1.66,1.54,0.12,317,195,1.63,1297,0.04721011872932568,0.01542333789888417,0.037305555306176075,0.01876259240982625,-0.2728896208054409
871,1.59,1.74,-0.15,325,205,1.59,1327,-0.003271557251908419,0.0052151215389038,0.005264151226757496,-0.003142202332345523,-0.26963257102237914
872,1.67,1.66,0.01,195,145,1.34,929,-4.370021967903259e-05,-0.0071768761648886015,0.0010561297711544348,-0.0029332639957977413,-0.2344949793266391
873,1.64,1.81,-0.17,348,240,1.45,1437,0.0046609937125918766,0.00043547292455614617,-0.014572085756317854,-0.004105486399262115,0.6894027076318743
874,1.55,1.66,-0.11,262,197,1.33,1088,-0.011326289971191561,-0.007704357216702706,-0.01416309067151822,-0.024910692207763208,-0.11560519636897748
875,1.63,1.7,-0.07,387,219,1.77,1272,-0.02172233099219667,0.008334381808290381,0.0004977443450175922,0.035087737067392544,0.2016913244796037
876,1.66,1.79,-0.13,420,314,1.34,1673,0.02796979587918247,0.014704066204832777,0.0234273007850061,-0.0010702428515574347,0.03550865129635139
877,1.69,1.72,-0.03,535,268,2.0,2117,0.014853166919999605,0.0075026792067447445,0.0034026203582562253,0.023767352606956837,0.18674954489289664
878,1.76,1.75,0.01,357,224,1.59,1494,0.02320559219060847,0.018744628989590506,0.031115210938053917,0.014437637950506232,-0.10136864359630582
879,1.62,1.69,-0.07,299,180,1.66,1301,0.005274204541207084,0.012802612834339921,0.010677970713167229,0.010421537705075812,-0.18268414349395035
880,1.55,1.81,-0.26,491,393,1.25,2525,0.006316908947963107,-0.005279013735337679,-0.011642853106935247,-0.025066206318444473,0.17693622915516882
881,1.66,1.85,-0.19,302,200,1.51,1258,-0.025651159062715645,-0.018118518219691904,-0.009663483986830257,-0.0019021179779911135,-0.2197601129096769
882,1.68,1.69,-0.01,288,157,1.83,1075,-0.0057575715170584685,-0.004222597340221457,0.001727075680121537,-0.0008993083698393134,-0.25237896026915396
883,1.59,1.8,-0.21,212,176,1.2,1038,0.009321398292323702,-0.003137948382021083,-0.008835851560179964,-0.01378084364137655,0.10265281674600413
884,1.63,1.79,-0.16,276,185,1.49,1088,-0.016529764916297096,-0.01580318102160383,-0.01319793425120086,-0.0003694106333552716,0.11241592749572926
885,1.59,1.92,-0.33,322,241,1.34,1340,-0.007395376226011607,-0.01089189587495143,-0.011127015239563387,-0.02421795368516888,0.09297917590290217
886,1.62,1.79,-0.17,305,224,1.36,1398,-0.02554127494091263,-0.018615176414332635,-0.013324487047255307,-0.006215878314252854,-0.061137630211395066
887,1.62,1.59,0.03,220,109,2.02,931,0.007287015548019804,0.005409886944479192,0.008536215887961163,0.010648769080633613,-0.26058181180654694
888,1.54,1.95,-0.41,160,151,1.06,686,0.010239273935877868,0.007794568650706157,-0.009023730548961217,-0.01776803769009616,0.12679205019857576
889,1.65,1.79,-0.14,376,277,1.36,1654,-0.022099809925751557,-0.007866063877953078,-0.011094265439300921,0.013934110616855122,0.34602146335597905
890,1.63,1.83,-0.2,440,311,1.41,2137,0.010387118347454871,0.0019931722637780425,0.006831789423317858,-0.009800264811005266,0.17118817243323825
891,1.57,1.77,-0.2,228,188,1.21,1020,-0.009767452591443737,-0.010100753802722351,0.0017020333327715242,-0.007130436376332483,-0.4508981350825674
892,1.56,1.83,-0.27,481,455,1.06,2125,-0.013624580411838894,-0.021635793385674562,-0.025872262784372158,-0.024762111014732913,0.7129375607723294
893,1.65,1.75,-0.1,671,459,1.46,2512,-0.023287704947769328,-0.022775992277346946,-0.02553604872278803,-0.02420615771023793,0.05485978418979953
894,1.63,1.69,-0.06,622,347,1.79,2121,-0.014773223641575739,0.01632410777913984,0.004176610968552152,0.02640162443333205,0.09554262541621217
895,1.62,1.84,-0.22,447,323,1.38,1649,0.03091484457353011,0.00013788001086956214,0.008746298256099072,-0.012710470241256266,-0.2790949599143905
896,1.64,1.69,-0.05,440,324,1.36,1713,-0.023037444530706885,-0.007443979493256148,-0.007940084236174316,0.011558535062434094,0.017867680608365077
897,1.5,1.75,-0.25,314,249,1.26,1243,0.012485312161331752,0.007916476507101589,0.01793094587879107,0.002647589279709317,-0.164345653629148
898,1.65,1.74,-0.09,427,267,1.6,1578,-0.0001163680743855311,0.008221764786782826,-0.008095917034133482,0.014245320975422526,0.21138647498480134
899,1.57,1.79,-0.22,414,322,1.29,1729,0.013612593399912942,-0.0002960980401179869,0.005715749984847918,-0.021558903721358713,-0.01755328570585113
900,1.6,1.79,-0.19,375,279,1.34,1536,-0.016414180026271596,-0.009979944222020642,-0.005168772328492999,-0.000186735291491269,-0.1295576242360139
901,1.75,1.76,-0.01,402,282,1.43,1853,0.010222940976397643,0.00032216109730343057,0.011966386373183813,0.009688336821539911,-0.2507059562686845
902,1.68,1.68,0.0,598,373,1.6,2243,0.011782877450321472,0.022064285944016104,0.01579741153358949,0.0258035057392636,1.1191592875505636
903,1.66,1.67,-0.01,514,341,1.51,1895,0.00803781205249976,0.029781790293726518,0.009033721940986839,0.027182991051073024,-0.058642699990434255
